order_id,customer_id,order_date,order_status
1109,148,2022-04-08 06:15:48.205235,completed
1110,109,2022-10-11 20:50:53.843369,completed
1111,110,2022-10-22 16:10:20.895635,completed
1112,9,2022-07-11 09:55:25.443574,completed
1113,152,2022-12-24 16:57:52.569368,completed
1114,43,2022-01-14 22:46:24.870758,completed
1115,148,2022-10-29 14:28:08.146649,completed
1116,115,2022-01-17 19:16:05.693082,completed
1117,128,2022-10-16 02:26:06.579971,completed
1118,73,2022-01-16 18:10:06.079497,completed
1119,2,2022-07-23 12:54:30.755581,completed
1120,156,2022-03-15 11:11:05.292321,completed
1121,25,2022-11-19 10:17:11.356832,completed
1122,71,2022-11-04 10:14:02.821005,pending
1123,1,2022-07-02 10:04:49.536953,completed
1124,72,2022-05-04 12:05:33.540392,completed
1125,110,2022-04-17 22:55:05.893203,completed
1126,143,2022-03-18 06:07:29.697269,completed
1127,145,2022-10-14 09:21:36.266235,completed
1128,12,2022-12-23 04:47:12.800051,completed
1129,11,2022-09-09 11:05:02.906059,completed
1130,140,2022-02-06 02:28:50.558733,completed
1131,135,2022-02-27 03:40:00.764967,completed
1132,116,2022-03-28 02:57:04.412330,completed
1133,31,2022-10-22 00:33:38.274654,completed
1134,10,2022-10-06 08:06:31.214105,completed
1135,1,2022-01-20 05:22:51.680557,completed
1136,3,2022-05-12 04:44:46.970880,completed
1137,154,2022-07-29 21:39:02.844662,completed
1138,135,2022-01-01 12:17:53.344154,completed
1139,161,2022-12-20 13:16:07.507593,completed
1140,164,2022-02-21 14:55:40.456292,completed
1141,126,2022-03-18 07:41:59.698817,completed
1142,130,2022-08-14 00:43:18.846816,completed
1143,82,2022-11-19 05:49:02.109908,completed
1144,21,2022-05-22 23:35:01.894142,completed
1145,165,2022-05-08 15:14:34.755282,completed
1146,36,2022-11-29 12:11:11.746444,completed
1147,2,2022-01-13 03:11:38.609457,completed
1148,10,2022-09-18 02:37:42.746352,completed
1149,158,2022-03-15 06:20:09.380281,completed
1150,2,2022-11-25 21:49:24.904278,completed
1151,49,2022-06-12 21:33:36.778261,completed
1152,161,2022-02-07 15:05:00.904254,completed
1153,141,2022-01-20 13:04:14.086872,completed
1154,151,2022-04-25 11:52:16.569194,completed
1155,10,2022-11-24 11:48:30.054087,completed
1156,87,2022-11-19 11:42:13.138606,completed
1157,74,2022-09-25 21:46:40.720810,completed
1158,105,2022-07-29 07:32:55.550171,completed
1159,41,2022-05-08 23:07:06.296122,completed
1160,1,2022-04-16 23:04:04.354207,completed
1161,100,2022-09-26 01:01:26.029876,completed
1162,139,2022-04-14 14:39:49.392760,completed
1163,93,2022-05-25 12:32:04.401150,completed
1164,1,2022-03-10 19:07:14.819000,completed
1165,110,2022-05-29 12:24:09.083782,completed
1166,9,2022-12-03 12:18:12.183722,completed
1167,76,2022-06-17 08:16:50.851765,completed
1168,65,2022-12-25 18:53:00.811379,completed
1169,72,2022-07-30 22:16:59.389994,completed
1170,60,2022-12-09 08:21:40.927594,completed
1171,111,2022-09-18 14:54:44.524283,completed
1172,144,2022-09-02 07:25:02.621454,canceled
1173,18,2022-12-25 15:47:59.772415,completed
1174,2,2022-05-06 23:42:31.489962,completed
1175,2,2022-01-11 04:14:02.164691,completed
1176,155,2022-11-06 18:31:54.937466,completed
1177,30,2022-07-22 22:10:28.469359,completed
1178,90,2022-01-11 12:13:23.093290,completed
1179,62,2022-12-12 21:15:24.381539,completed
1180,125,2022-03-15 15:25:37.690389,completed
1181,24,2022-03-10 00:25:18.641196,pending
1182,25,2022-01-06 14:33:08.679343,completed
1183,8,2022-11-18 18:55:33.418037,completed
1184,10,2022-09-13 01:23:56.089039,pending
1185,56,2022-09-12 09:52:18.448528,completed
1186,57,2022-09-08 19:54:57.730652,pending
1187,85,2022-03-17 01:16:21.370663,completed
1188,70,2022-09-08 01:25:10.925086,completed
1189,69,2022-06-23 14:04:13.245257,completed
1190,36,2022-05-14 11:48:34.242788,completed
1191,77,2022-12-14 22:05:33.680229,completed
1192,131,2022-10-10 23:56:19.106551,completed
1193,32,2022-09-24 00:19:37.503410,completed
1194,134,2022-09-24 06:10:51.033409,completed
1195,40,2022-03-05 03:41:43.058526,completed
1196,1,2022-04-15 07:05:40.107351,completed
1197,163,2022-10-31 08:50:39.399124,canceled
1198,56,2022-12-28 06:22:59.929899,pending
1199,132,2022-08-18 19:08:47.250857,completed
1200,42,2022-05-29 21:52:08.474814,completed
1201,108,2022-08-08 21:13:04.825217,completed
1202,76,2022-03-21 21:38:04.197526,completed
1203,36,2022-04-22 20:41:38.436185,completed
1204,127,2022-08-07 09:15:21.008909,completed
1205,107,2022-06-08 08:06:41.588817,completed
1206,128,2022-01-16 06:30:02.346603,completed
1207,3,2022-04-24 01:38:55.993547,completed
1208,130,2022-10-07 03:11:37.033208,completed
1209,54,2022-10-27 19:34:03.883992,completed
1210,5,2022-04-19 06:10:01.583279,canceled
1211,4,2022-12-13 20:47:44.331009,completed
1212,51,2022-05-10 22:38:44.365100,completed
1213,136,2022-07-23 06:15:43.415246,completed
1214,72,2022-08-15 10:03:32.122957,completed
1215,56,2022-05-25 22:57:34.917526,completed
1216,96,2022-12-10 16:37:12.483300,completed
1217,14,2022-05-07 00:29:21.367930,completed
1218,152,2022-10-20 21:38:09.255013,completed
1219,123,2022-08-23 03:47:44.195225,completed
1220,69,2022-06-30 03:43:33.142523,completed
1221,18,2022-09-28 02:12:57.299627,pending
1222,66,2022-06-21 21:33:38.242032,completed
1223,109,2022-06-08 21:40:44.071379,completed
1224,85,2022-10-30 16:52:07.090369,pending
1225,6,2022-12-23 10:34:06.514968,completed
1226,2,2022-03-04 23:42:32.680905,completed
1227,48,2022-06-14 02:44:48.822351,completed
1228,1,2022-11-23 16:47:06.014315,completed
1229,77,2022-04-08 02:35:37.585823,canceled
1230,89,2022-08-01 11:26:05.589460,completed
1231,21,2022-07-27 06:47:43.698382,completed
1232,1,2022-08-19 12:12:00.528754,completed
1233,103,2022-05-20 05:19:39.550983,completed
1234,10,2022-09-25 15:26:35.133626,completed
1235,83,2022-11-13 23:07:57.359804,completed
1236,79,2022-10-05 15:15:48.773366,completed
1237,60,2022-06-12 02:17:05.679918,completed
1238,5,2022-04-12 13:17:12.173728,completed
1239,36,2022-12-04 11:16:43.058686,pending
1240,16,2022-01-10 02:06:42.970329,completed
1241,99,2022-02-15 09:27:07.294072,completed
1242,20,2022-11-29 23:19:23.386504,completed
1243,120,2022-02-26 00:03:16.889525,completed
1244,126,2022-09-15 21:54:45.192637,completed
1245,9,2022-05-29 02:33:05.992673,completed
1246,69,2022-03-22 20:14:20.776561,completed
1247,1,2022-06-08 11:35:13.266299,completed
1248,158,2022-01-14 21:26:52.974893,completed
1249,93,2022-12-04 23:02:03.340099,pending
1250,15,2022-12-18 17:58:28.340782,completed
1251,66,2022-10-26 10:31:48.952288,completed
1252,150,2022-05-25 06:04:17.036008,completed
1253,139,2022-02-23 04:36:09.567664,completed
1254,4,2022-08-28 01:00:54.231947,completed
1255,60,2022-05-09 04:44:28.562493,completed
1256,136,2022-04-30 02:23:53.435135,completed
1257,45,2022-04-05 04:20:04.500218,completed
1258,3,2022-07-16 12:16:46.532772,completed
1259,57,2022-05-24 20:52:28.119645,completed
1260,163,2022-01-05 15:11:36.295998,completed
1261,45,2022-10-08 00:43:10.502072,completed
1262,133,2022-01-03 22:22:01.413298,completed
1263,31,2022-11-19 14:26:10.736314,completed
1264,11,2022-06-12 20:17:07.805267,completed
1265,102,2022-12-25 04:46:22.564450,completed
1266,147,2022-05-11 15:17:10.790841,completed
1267,134,2022-09-07 22:53:16.860893,completed
1268,81,2022-09-24 00:32:02.431164,completed
1269,110,2022-03-18 11:03:23.101410,completed
1270,63,2022-04-29 06:42:11.803543,completed
1271,110,2022-07-05 14:28:57.579029,completed
1272,6,2022-09-09 14:57:57.715675,completed
1273,2,2022-10-20 08:54:04.693304,completed
1274,1,2022-01-14 14:56:47.854313,completed
1275,70,2022-06-13 12:50:38.354043,completed
1276,3,2022-12-10 13:34:28.509454,completed
1277,119,2022-02-28 14:40:27.217862,completed
1278,59,2022-06-23 21:57:13.640728,canceled
1279,22,2022-01-03 04:22:06.497125,completed
1280,43,2022-09-09 10:33:23.016375,completed
1281,134,2022-10-26 13:24:46.329126,completed
1282,135,2022-10-16 06:16:52.086254,completed
1283,131,2022-12-03 23:45:31.442314,completed
1284,122,2022-09-28 17:11:59.847133,completed
1285,16,2022-05-08 17:04:49.763608,completed
1286,131,2022-06-11 02:59:47.981816,completed
1287,85,2022-10-21 13:05:31.397814,completed
1288,2,2022-08-23 11:01:21.440143,completed
1289,63,2022-10-14 05:17:02.159986,completed
1290,124,2022-07-14 19:26:04.226499,completed
1291,19,2022-11-23 01:11:05.878612,completed
1292,159,2022-08-07 23:06:21.556443,completed
1293,3,2022-07-22 10:41:16.276486,completed
1294,106,2022-09-02 16:37:55.739251,completed
1295,139,2022-02-17 09:30:01.764941,completed
1296,8,2022-07-23 22:15:56.537244,completed
1297,160,2022-03-18 10:52:28.744833,completed
1298,75,2022-02-21 15:28:57.953728,completed
1299,13,2022-11-23 06:29:56.831022,completed
1300,75,2022-10-21 05:59:26.512860,completed
1301,161,2022-01-20 13:25:57.808332,completed
1302,100,2022-08-14 11:01:08.842087,pending
1303,105,2022-03-14 22:54:37.280366,completed
1304,96,2022-09-29 19:48:09.966933,completed
1305,141,2022-02-17 03:58:05.805575,completed
1306,75,2022-07-11 14:24:35.372078,completed
1307,42,2022-12-23 15:48:26.590646,completed
1308,8,2022-01-13 03:01:38.433631,completed
1309,18,2022-06-23 20:29:46.575941,completed
1310,160,2022-10-26 22:20:38.365876,completed
1311,135,2022-01-19 18:42:08.266602,completed
1312,20,2022-08-05 11:23:35.188183,completed
1313,107,2022-11-11 20:55:36.711512,completed
1314,130,2022-05-24 04:12:30.712318,completed
1315,76,2022-12-20 10:29:34.738921,completed
1316,116,2022-06-30 01:01:54.181443,completed
1317,92,2022-11-14 15:15:53.814323,completed
1318,135,2022-03-11 11:25:58.203356,completed
1319,138,2022-07-13 15:47:02.968762,completed
1320,127,2022-09-28 07:52:53.512565,completed
1321,136,2022-02-27 07:49:36.783743,completed
1322,130,2022-01-17 19:50:42.224252,completed
1323,156,2022-08-21 07:47:35.422452,completed
1324,51,2022-03-30 09:36:04.300268,completed
1325,115,2022-11-08 03:32:40.512811,canceled
1326,64,2022-03-07 22:15:22.705283,completed
1327,107,2022-08-20 09:51:26.741452,completed
1328,88,2022-09-26 00:38:24.635291,completed
1329,74,2022-01-12 02:58:26.461046,completed
1330,52,2022-09-26 00:34:42.150831,completed
1331,117,2022-12-17 09:06:49.296623,completed
1332,99,2022-10-23 08:00:03.122690,completed
1333,80,2022-02-03 22:17:49.924673,completed
1334,135,2022-02-23 19:43:36.558604,canceled
1335,72,2022-07-16 22:37:33.076756,canceled
1336,21,2022-01-07 14:49:28.324318,completed
1337,85,2022-05-13 14:47:19.335425,completed
1338,1,2022-08-30 00:04:39.150729,completed
1339,105,2022-11-01 00:41:12.963372,completed
1340,101,2022-10-03 08:48:34.940719,completed
1341,123,2022-11-13 18:57:40.550548,completed
1342,1,2022-03-06 06:54:54.535047,completed
1343,31,2022-11-21 13:27:28.440587,completed
1344,18,2022-05-21 14:38:29.186267,completed
1345,137,2022-01-13 06:20:02.327381,completed
1346,2,2022-07-12 08:38:04.703034,completed
1347,126,2022-11-25 09:27:32.953121,completed
1348,8,2022-11-12 15:58:51.005682,completed
1349,8,2022-02-06 06:51:48.948252,canceled
1350,114,2022-03-24 16:19:31.230856,completed
1351,107,2022-01-31 08:52:01.441409,completed
1352,124,2022-08-15 03:30:54.787899,completed
1353,1,2022-07-27 04:47:53.731341,completed
1354,2,2022-02-28 13:07:21.111929,completed
1355,46,2022-05-20 20:25:33.584129,completed
1356,134,2022-02-26 20:38:58.098190,completed
1357,95,2022-08-20 00:34:27.058942,pending
1358,1,2022-07-05 11:56:57.695655,completed
1359,148,2022-10-10 05:48:12.432558,completed
1360,36,2022-05-31 19:19:59.206307,completed
1361,77,2022-03-01 13:11:10.626328,pending
1362,59,2022-09-16 01:09:26.422966,completed
1363,2,2022-07-05 01:20:31.738827,completed
1364,4,2022-06-08 21:11:31.996819,completed
1365,127,2022-08-30 15:06:54.315324,completed
1366,157,2022-10-30 19:31:30.695778,completed
1367,30,2022-08-05 22:23:07.708605,completed
1368,127,2022-05-28 23:45:33.266629,pending
1369,85,2022-12-29 13:22:04.895883,completed
1370,83,2022-01-16 10:56:25.858979,completed
1371,97,2022-02-02 06:52:37.599034,canceled
1372,66,2022-08-07 14:26:07.689031,completed
1373,1,2022-08-22 06:15:36.415465,completed
1374,113,2022-08-24 04:59:12.029810,completed
1375,151,2022-02-13 14:43:02.159386,completed
1376,25,2022-07-07 17:04:37.762839,completed
1377,22,2022-07-23 09:02:22.498290,completed
1378,140,2022-01-02 14:09:13.575184,completed
1379,56,2022-01-28 07:38:07.939160,completed
1380,149,2022-05-15 21:01:01.774100,completed
1381,95,2022-03-22 08:14:42.887333,completed
1382,102,2022-12-02 05:09:33.020819,completed
1383,21,2022-12-21 16:39:45.776266,pending
1384,33,2022-12-21 04:42:23.622479,completed
1385,76,2022-08-07 11:40:27.428237,completed
1386,82,2022-05-27 21:35:52.823170,completed
1387,154,2022-11-30 15:32:34.224097,completed
1388,82,2022-05-22 03:55:05.809308,completed
1389,133,2022-11-29 03:56:19.084373,pending
1390,67,2022-01-26 00:01:06.124565,completed
1391,127,2022-07-15 02:47:35.930010,completed
1392,83,2022-11-08 22:41:26.656438,completed
1393,91,2022-07-05 01:12:06.918738,completed
1394,63,2022-01-03 16:21:50.038597,completed
1395,127,2022-04-02 01:52:49.047824,completed
1396,122,2022-05-10 12:24:42.787427,completed
1397,115,2022-09-06 05:26:26.456980,completed
1398,105,2022-09-13 22:21:38.056815,completed
1399,148,2022-09-24 23:31:03.266957,completed
1400,65,2022-11-04 22:58:06.859887,completed
1401,15,2022-03-18 00:51:40.001723,completed
1402,3,2022-01-05 22:28:21.187212,completed
1403,65,2022-06-07 16:08:54.270024,completed
1404,69,2022-01-14 18:40:40.036525,completed
1405,53,2022-05-09 02:06:44.600320,completed
1406,2,2022-08-08 01:00:04.239576,completed
1407,41,2022-07-06 18:52:00.266362,completed
1408,130,2022-06-04 21:11:38.919111,completed
1409,26,2022-10-26 17:38:24.545466,completed
1410,2,2022-02-18 10:33:55.918113,completed
1411,2,2022-03-27 10:54:27.909201,completed
1412,96,2022-11-10 16:40:40.807169,completed
1413,146,2022-08-16 18:25:01.702032,completed
1414,83,2022-01-12 18:44:03.629216,completed
1415,146,2022-01-08 03:46:47.090550,completed
1416,140,2022-05-24 02:32:40.965247,pending
1417,33,2022-05-23 17:21:12.898033,completed
1418,60,2022-06-16 13:11:45.636172,completed
1419,54,2022-06-29 00:57:09.893364,completed
1420,124,2022-04-02 16:49:19.786798,pending
1421,1,2022-04-15 04:13:51.624894,completed
1422,14,2022-05-26 13:47:50.985961,completed
1423,82,2022-01-18 18:03:28.058459,completed
1424,146,2022-11-02 06:59:52.721556,completed
1425,72,2022-08-11 10:54:44.783887,canceled
1426,87,2022-12-23 07:55:09.008342,pending
1427,16,2022-10-25 02:14:13.911160,completed
1428,45,2022-10-05 23:11:57.325598,pending
1429,22,2022-10-22 03:19:56.709903,completed
1430,61,2022-04-06 23:44:10.193951,completed
1431,1,2022-01-10 22:01:23.368349,completed
1432,64,2022-06-11 16:31:51.277776,completed
1433,96,2022-09-01 16:15:11.396625,completed
1434,136,2022-12-08 14:25:12.091247,completed
1435,29,2022-03-01 14:08:32.275420,completed
1436,70,2022-08-26 22:56:27.878594,completed
1437,3,2022-12-04 14:11:08.847881,completed
1438,80,2022-10-16 00:16:07.888449,completed
1439,59,2022-03-07 23:39:12.290805,completed
1440,132,2022-05-08 17:50:49.059793,completed
1441,82,2022-11-14 16:49:13.929206,pending
1442,57,2022-10-11 11:26:22.906443,completed
1443,9,2022-06-19 02:52:12.320843,completed
1444,9,2022-06-13 16:17:37.490343,completed
1445,6,2022-08-18 03:37:18.259879,completed
1446,6,2022-10-15 09:06:25.014402,completed
1447,143,2022-10-13 04:25:29.159169,completed
1448,1,2022-09-15 05:05:38.022334,completed
1449,2,2022-08-25 02:57:57.467366,pending
1450,2,2022-10-30 09:10:14.675319,completed
1451,64,2022-03-06 10:55:45.970361,completed
1452,56,2022-04-08 21:36:54.573018,completed
1453,12,2022-08-13 22:29:20.390359,completed
1454,144,2022-09-23 07:39:43.759748,completed
1455,116,2022-06-07 02:12:35.101372,completed
1456,147,2022-07-07 06:34:53.209164,pending
1457,55,2022-10-09 20:56:57.251583,completed
1458,23,2022-03-20 07:46:14.317185,completed
1459,56,2022-12-23 12:01:58.124210,completed
1460,86,2022-01-10 12:52:56.715025,completed
1461,30,2022-02-21 03:45:38.844554,completed
1462,31,2022-08-23 15:36:47.987313,completed
1463,44,2022-02-28 00:38:49.549267,completed
1464,105,2022-09-08 15:19:40.596028,completed
1465,118,2022-10-18 06:56:52.474598,canceled
1466,90,2022-04-04 22:54:48.272567,completed
1467,120,2022-10-26 23:35:43.999364,canceled
1468,149,2022-10-11 06:48:28.759167,completed
1469,2,2022-09-19 23:08:10.848125,completed
1470,3,2022-01-07 23:28:06.936734,completed
1471,44,2022-03-18 01:25:11.911418,completed
1472,80,2022-02-02 18:56:57.436203,completed
1473,115,2022-01-24 19:03:14.147796,completed
1474,71,2022-12-26 02:38:11.546585,completed
1475,3,2022-03-29 01:59:32.511871,completed
1476,136,2022-08-26 02:39:57.278894,completed
1477,164,2022-06-05 12:32:51.667706,completed
1478,84,2022-03-17 08:35:24.023985,completed
1479,65,2022-10-06 10:48:05.961141,completed
1480,146,2022-01-04 07:14:06.006589,completed
1481,138,2022-04-25 07:26:19.157672,completed
1482,83,2022-08-30 12:27:52.171714,completed
1483,69,2022-11-14 19:32:48.473214,completed
1484,131,2022-12-02 04:59:41.658013,completed
1485,161,2022-09-21 17:16:43.208110,completed
1486,78,2022-12-17 15:43:31.279288,completed
1487,2,2022-08-27 23:08:45.804676,completed
1488,122,2022-05-23 20:56:17.074836,completed
1489,27,2022-01-28 06:21:32.578865,completed
1490,103,2022-02-02 00:55:55.873737,completed
1491,1,2022-05-05 03:05:49.216458,completed
1492,15,2022-06-27 11:29:57.775708,completed
1493,87,2022-03-04 03:05:19.054665,completed
1494,2,2022-10-20 03:01:34.595560,completed
1495,63,2022-03-31 10:39:57.084475,completed
1496,133,2022-06-18 14:36:23.956872,completed
1497,142,2022-10-19 07:53:19.566107,completed
1498,36,2022-02-08 23:37:10.825758,completed
1499,105,2022-11-11 00:38:33.809943,completed
1500,38,2022-02-21 18:48:26.213542,completed
1501,159,2022-07-14 04:06:45.343009,completed
1502,29,2022-03-23 03:05:08.759447,completed
1503,9,2022-11-08 07:49:48.867031,completed
1504,2,2022-08-16 04:40:45.491490,completed
1505,146,2022-07-03 17:56:03.373488,completed
1506,135,2022-09-11 14:03:48.103063,completed
1507,41,2022-08-03 20:02:50.657901,completed
1508,119,2022-10-15 05:22:07.283393,completed
1509,70,2022-09-27 18:58:14.766747,completed
1510,1,2022-07-20 09:48:54.752419,completed
1511,129,2022-07-10 04:28:14.893640,completed
1512,160,2022-10-27 19:56:52.723564,completed
1513,28,2022-10-12 06:43:23.388721,pending
1514,53,2022-04-21 09:41:13.605237,completed
1515,46,2022-01-04 01:28:45.757977,completed
1516,99,2022-11-29 13:28:15.251726,completed
1517,55,2022-05-27 23:06:36.969721,completed
1518,109,2022-05-22 22:49:18.192581,completed
1519,91,2022-03-30 18:00:15.813169,completed
1520,35,2022-07-29 23:54:59.748982,pending
1521,51,2022-01-06 23:46:24.141629,completed
1522,66,2022-08-01 09:02:45.509805,pending
1523,106,2022-07-26 05:28:15.569956,completed
1524,121,2022-02-23 01:49:53.836137,completed
1525,32,2022-08-03 15:57:32.828575,completed
1526,98,2022-07-14 06:33:47.392609,completed
1527,86,2022-05-23 14:31:19.923754,completed
1528,159,2022-08-07 06:38:22.872719,completed
1529,4,2022-06-13 08:33:52.185197,completed
1530,72,2022-06-22 12:02:45.365485,completed
1531,44,2022-09-01 12:08:46.009328,completed
1532,79,2022-02-16 08:48:51.883642,completed
1533,163,2022-04-08 20:59:05.522736,completed
1534,91,2022-08-07 23:33:10.961195,completed
1535,147,2022-04-18 15:24:00.234192,completed
1536,70,2022-02-25 09:45:01.518236,completed
1537,3,2022-07-28 21:23:59.266296,completed
1538,62,2022-03-03 20:16:47.927595,completed
1539,3,2022-09-14 10:06:22.339534,completed
1540,3,2022-10-27 15:58:01.862233,completed
1541,67,2022-02-17 10:21:15.855158,completed
1542,1,2022-10-20 05:04:11.185166,completed
1543,92,2022-01-17 21:52:16.134258,completed
1544,67,2022-10-13 00:38:55.534665,completed
1545,2,2022-01-23 20:26:42.955485,pending
1546,146,2022-01-06 10:18:32.249461,completed
1547,15,2022-06-14 12:47:00.080428,completed
1548,96,2022-06-06 06:23:47.316467,completed
1549,142,2022-04-26 00:21:17.328236,completed
1550,28,2022-05-06 15:32:20.675196,completed
1551,2,2022-09-15 18:22:47.320138,pending
1552,77,2022-12-09 09:39:04.279968,completed
1553,2,2022-09-22 07:17:48.324109,completed
1554,141,2022-06-15 23:47:09.921744,completed
1555,2,2022-05-04 03:09:35.514750,completed
1556,159,2022-12-09 19:30:16.142692,completed
1557,2,2022-08-13 11:59:11.929374,completed
1558,139,2022-07-02 02:15:15.045152,completed
1559,70,2022-01-13 08:58:57.990394,completed
1560,134,2022-05-08 08:57:07.410654,pending
1561,26,2022-12-07 23:25:18.420216,completed
1562,35,2022-10-28 16:04:33.209939,completed
1563,3,2022-08-15 10:44:51.602183,completed
1564,76,2022-10-31 05:33:06.950406,completed
1565,29,2022-08-24 22:54:56.638884,completed
1566,24,2022-10-02 01:08:44.238947,completed
1567,33,2022-02-25 00:30:37.468777,completed
1568,57,2022-11-22 05:35:50.549980,completed
1569,65,2022-04-18 17:45:26.120995,completed
1570,139,2022-07-31 15:35:22.305098,completed
1571,124,2022-11-03 03:17:12.728062,completed
1572,56,2022-01-22 23:41:06.671070,completed
1573,2,2022-08-17 12:43:53.494892,completed
1574,148,2022-12-30 00:19:02.472842,completed
1575,9,2022-01-16 16:01:45.935397,completed
1576,163,2022-10-31 16:57:04.759619,completed
1577,128,2022-10-03 02:03:18.935547,completed
1578,73,2022-11-27 14:39:54.957148,completed
1579,124,2022-10-15 13:00:07.457036,completed
1580,51,2022-04-09 10:26:06.244377,completed
1581,82,2022-04-21 09:20:51.515057,completed
1582,66,2022-02-07 21:24:30.407294,completed
1583,84,2022-04-02 06:34:54.137500,completed
1584,1,2022-05-20 21:34:29.831037,completed
1585,28,2022-05-30 04:03:15.695658,canceled
1586,44,2022-11-20 20:51:50.341321,completed
1587,150,2022-06-02 08:21:45.374138,completed
1588,93,2022-12-11 19:11:43.305220,completed
1589,97,2022-07-03 08:35:51.552089,completed
1590,3,2022-11-28 04:26:01.143136,completed
1591,148,2022-09-23 18:27:09.666382,completed
1592,150,2022-08-03 05:20:06.222686,canceled
1593,95,2022-12-04 14:59:08.446278,completed
1594,146,2022-12-26 15:14:25.741695,completed
1595,84,2022-05-19 02:33:57.919195,completed
1596,36,2022-03-27 20:34:30.672441,completed
1597,1,2022-04-21 13:26:17.411085,completed
1598,3,2022-10-28 23:12:06.253781,completed
1599,144,2022-01-15 01:48:27.702785,completed
1600,110,2022-05-11 04:59:28.910067,completed
1601,99,2022-10-10 08:28:10.794215,completed
1602,124,2022-09-29 16:56:19.661518,completed
1603,3,2022-02-14 18:30:52.112268,completed
1604,147,2022-03-15 14:46:45.417153,completed
1605,2,2022-02-12 09:19:34.884555,completed
1606,97,2022-01-29 12:24:01.432044,completed
1607,90,2022-08-25 03:18:35.035155,completed
1608,55,2022-02-04 07:56:58.507224,completed
1609,132,2022-05-23 00:49:46.867898,completed
1610,133,2022-02-14 15:36:59.803888,completed
1611,142,2022-03-27 23:11:45.752835,completed
1612,44,2022-02-01 05:22:16.501799,completed
1613,132,2022-12-10 10:17:27.465168,completed
1614,43,2022-02-27 08:33:32.091681,completed
1615,142,2022-04-02 10:28:24.237213,completed
1616,62,2022-03-28 05:38:08.393282,completed
1617,160,2022-11-13 21:51:45.782733,canceled
1618,112,2022-05-14 19:16:24.784079,completed
1619,154,2022-02-26 10:59:10.473826,completed
1620,143,2022-10-15 19:46:33.203063,completed
1621,3,2022-08-15 03:24:45.814525,completed
1622,144,2022-07-18 05:35:37.685095,completed
1623,60,2022-03-31 07:32:09.616803,completed
1624,80,2022-11-07 02:04:45.696550,pending
1625,155,2022-12-18 19:31:24.042980,completed
1626,21,2022-01-18 12:06:30.821535,completed
1627,3,2022-09-20 09:47:40.942611,completed
1628,72,2022-04-04 01:38:46.872197,completed
1629,112,2022-09-16 06:13:26.108545,completed
1630,145,2022-01-03 03:44:10.868754,completed
1631,36,2022-03-24 00:16:25.136622,completed
1632,98,2022-11-24 23:55:36.426841,completed
1633,1,2022-09-13 00:10:59.964880,completed
1634,161,2022-10-03 10:23:30.694631,completed
1635,164,2022-09-23 06:54:54.603954,pending
1636,110,2022-03-03 04:25:18.115617,completed
1637,139,2022-10-05 00:11:57.336883,completed
1638,17,2022-01-05 02:54:44.993560,completed
1639,55,2022-03-19 00:29:01.141156,canceled
1640,56,2022-03-22 07:32:38.258894,pending
1641,32,2022-09-24 14:20:48.336800,completed
1642,164,2022-09-04 08:28:43.933167,completed
1643,106,2022-06-08 12:40:32.793481,completed
1644,161,2022-07-09 10:39:28.256622,completed
1645,64,2022-10-07 15:59:40.283364,completed
1646,115,2022-04-12 04:05:48.952374,completed
1647,155,2022-12-18 17:59:29.700800,completed
1648,67,2022-04-27 15:24:22.894577,completed
1649,91,2022-06-16 01:15:51.831076,completed
1650,21,2022-08-24 11:40:11.489368,completed
1651,155,2022-06-01 17:35:47.342285,completed
1652,1,2022-02-21 08:11:33.505521,completed
1653,61,2022-04-25 22:15:44.110217,completed
1654,87,2022-10-16 03:23:50.268271,completed
1655,124,2022-06-13 06:01:26.533797,completed
1656,131,2022-11-11 14:09:22.283203,pending
1657,6,2022-04-13 20:12:41.299656,completed
1658,83,2022-02-17 01:17:13.150166,completed
1659,72,2022-05-03 23:22:14.557786,completed
1660,85,2022-04-10 22:11:41.735089,completed
1661,136,2022-06-03 17:41:41.540658,completed
1662,89,2022-08-20 00:36:46.752288,completed
1663,153,2022-09-22 19:05:16.502942,pending
1664,87,2022-02-27 20:46:06.350583,completed
1665,53,2022-08-10 19:06:56.540144,canceled
1666,89,2022-11-28 02:44:07.587984,completed
1667,43,2022-09-01 20:34:53.070921,completed
1668,20,2022-07-18 02:43:12.917841,pending
1669,106,2022-09-26 16:11:04.233960,completed
1670,75,2022-05-12 05:27:07.095286,completed
1671,62,2022-11-26 14:19:46.230342,completed
1672,89,2022-05-28 00:30:37.937148,completed
1673,10,2022-12-04 02:42:12.717764,completed
1674,5,2022-09-30 12:52:43.042446,completed
1675,16,2022-11-27 04:55:44.330433,completed
1676,2,2022-03-10 04:22:20.653037,completed
1677,40,2022-09-18 00:40:16.363081,completed
1678,148,2022-01-15 02:52:36.680372,completed
1679,124,2022-12-03 20:39:45.992631,completed
1680,2,2022-02-23 04:59:37.947596,completed
1681,52,2022-03-27 08:26:24.922784,completed
1682,3,2022-11-18 11:00:30.445255,canceled
1683,161,2022-02-11 16:52:43.259210,completed
1684,18,2022-03-17 12:18:48.525302,completed
1685,128,2022-10-06 13:37:54.436906,completed
1686,102,2022-03-18 07:06:08.377652,completed
1687,162,2022-04-30 00:53:13.129879,pending
1688,146,2022-06-12 21:27:57.308720,completed
1689,11,2022-04-20 04:00:03.607272,completed
